id,movie_name,synopsis,genre
25801,Tokyo Revengers,"A middle-aged loser travels in time to his school years, and, in order to save the love of his life from future doom, he must become the leader of a dreaded school gang.",crime
71561,La sincérité,"This is the story of three men in their 40s, confronted with their limits and three younger women who are usurping the old order. They are all gathered under the sun in Ardèche to shoot a film that will not happen.",romance
9679,The World Wide Web,"Developing the «World Wide Web», a computer genius faces fierce resistance from a mysterious group of people, and reveals a secret that can shake the foundations of human civilization.",adventure
51011,The Wolf Will Hunt,"On his last night of freedom a killer plans the worst killing spree the city of London has ever seen. But as the evening progresses, his reality begins to crumble around him.",horror
87441,May 6th,"A fictional version of the events that led to the assassination of the Dutch politician Pim Fortuyn on May 6, 2002.",thriller
5397,Detective Conan: Countdown to Heaven,Multiple murders has been committed while the Black Organization members are roaming around Conan and his friends. Are they responsible for the killings? Or Is it someone else?,action
38677,The Shaggy Dog,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,fantasy
40246,East Meets West,"10, 000 years ago, 8 gods battled relentlessly, ending up banished to Earth. Their key to returning home? Learning to get along, and not killing each other first.",fantasy
57794,Hellmington,A detective investigates her father's dying words; the name of a girl who has been missing for 9 years.,mystery
10880,Farewell to the King,"Borneo, 1942: An American soldier escapes WWII and becomes the king of the headhunters in the jungle. Two British soldiers are parachuted into the area to find local support for the battle against the Japanese.",adventure
46130,Boomika,"Paranormal activity at a lush, abandoned property alarm a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",horror
40277,Amare,"At the end of the world, a songwriter decides to fulfil the promise of showing the sea for the love of his life. On their way there, they relive their whole relationship and how they ended up where they are now.",fantasy
7096,The Dragon Tamers,A young Chinese martial arts student travels to Korea to learn Taekwondo. Soon he comes up against a vicious gang who want all the local martial arts schools to join their evil association.,action
83099,Taskara,A mysterious hacker steals 10 trillion rupees from the central bank of his country.,thriller
43885,Nanjupuram,"Velu, a forward thinking youngster of Nanjupuram, an isolated, snake infested village located in the interior of South India, must win an internal battle between rationale and paranoia to unite with Malar, the girl he loves.",fantasy
37500,Time to Duel,Adaptation of the hit TV cartoon Yugioh. Yugi and his friends learn to help each other out as they go up against tough duelists. Seto Kaiba challenges Yugi to a duel. Who will win in the end?,fantasy
36112,Mr. Popper's Penguins,"The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel.",fantasy
31114,When Marnie Was There,"Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.",family
16682,Murder Will Out,Chinese gang blackmails businessman.,adventure
11352,Pokémon the Movie: Destiny Deoxys,"A comet bearing a deadly Pokemon creature crash-lands onto Earth, terrorising a nearby high-tech city, where Ash, Pikachu and friends are currently visiting...",adventure
22286,The Lodger,A landlady suspects that her new lodger is Jack the Ripper.,crime
73993,Alive,"After survivng his own execution, Tenshu choses to be subjected to the bizarre experiments of the prison officials.",scifi
79696,The Wishman,"A cool Intergalactic Superhero on a mission to save the President and Earth, encounters a group of Triskelion renegade Emissaries determined to stop him.",scifi
45444,3rd Floor,"Follows Jane, a washed-up model whose life changes forever after rushing off to Las Vegas as she discovers that some people are haunted and she has more in common with the people she meets at the hotel, than she ever imagined.",horror
49803,Blood and Black Lace,"A masked, shadowy killer brutally murders the models of a scandalous fashion house in Rome.",horror
53005,Caligo,A group of college graduates are thrown into a living nightmare when they venture into a cursed valley.,horror
66725,The Student,"Weeks from her final exams, part-time teacher Valentine meets a very different musician. Just a one-night stand and back to preparing for exams, she thinks.",romance
71258,Seduction,"Giuseppe commits to love a woman he hasn't seen in 15 years, amid dangers of seduction from her daughter.",romance
38369,AntiVirus,"Lethal virus transmitted by SMS predominant 'Pathogen' software company workers, specializing in Anti-Virus for humans.",fantasy
46046,The Forest,"By taking her own life in the infamous Suicide Forest of Mount Fuji, a sexy American cover-girl supernaturally transforms into a demonic spirit to wreak a violent revenge, one by one, upon those who helped her ex-boyfriend leave her.",horror
46087,The Lodge,"A journey in a world of living dead, sins, dark humor and explicit images of sex. Composed by 21 different shorts connected in a long feature.",horror
89554,Paisa,"A rag picker stumbles into a fortune, which changes his life forever.",thriller
28900,Zoop in India,"A group of rangers travels to India to save kidnapped elephants, but encounter necessary dangers along the way.",family
35594,LasseMajas detektivbyrå - Det första mysteriet,"Kid detectives Lasse and Maja put their crime-solving skills to the test for the first time when a valuable, ancient text is stolen.",family
41517,Ronal the Barbarian,"The 100 Barbarian Sons of Krull get attacked by a superior force and captured. It's up to the young, weak but smart Ronal to free them. 3 join his dangerous quest.",fantasy
72744,Entre Oscuros Sueños,"In the year 2.028, Natalia is a glum psychiatrist and the daughter of a scientist who invented a time machine. She will discover her darkest side after taste an experimental drug. Meanwhile, she has a strange dream about her own death.",scifi
56119,Intimidation,The plot is undisclosed at this time.,mystery
68568,A Life Starts Again,When a man returns to Greece from the Middle East he finds out that his family has gone missing in the war.,romance
71563,Enas megalos erotas,"Surrendered to an omnipotent desire, a defenceless married housewife will come face-to-face with unexplored and unprecedented feelings, when a seductively alluring young playboy swears eternal love.",romance
